"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Macaw's Furniture","mcwfurnitures:spruce_stool_chair",5157,"Spruce Stool Chair","mcwfurnitures:spruce_stool_chair",""
"Macaw's Furniture","mcwfurnitures:spruce_striped_chair",5156,"Spruce Striped Chair","mcwfurnitures:spruce_striped_chair",""
"Macaw's Furniture","mcwfurnitures:warped_box_2",5483,"Warped Cabinet","mcwfurnitures:warped_box_2",""
"Macaw's Furniture","mcwfurnitures:warped_chair",5484,"Warped Chair","mcwfurnitures:warped_chair",""
"Macaw's Furniture","mcwfurnitures:warped_covered_desk_left",5490,"Warped Covered Desk Left","mcwfurnitures:warped_covered_desk_left",""
"Macaw's Furniture","mcwfurnitures:warped_covered_desk_right",5491,"Warped Covered Desk Right","mcwfurnitures:warped_covered_desk_right",""
"Macaw's Furniture","mcwfurnitures:warped_cupboard_5",5512,"Warped Split Cupboard","mcwfurnitures:warped_cupboard_5",""
"Macaw's Furniture","mcwfurnitures:warped_cupboard_6",5513,"Warped Cupboard","mcwfurnitures:warped_cupboard_6",""
"Macaw's Furniture","mcwfurnitures:warped_cupboard_7",5514,"Warped Modern Cupboard","mcwfurnitures:warped_cupboard_7",""
"Macaw's Furniture","mcwfurnitures:warped_cupboard_8",5515,"Warped Book Cupboard","mcwfurnitures:warped_cupboard_8",""
"Macaw's Furniture","mcwfurnitures:warped_cupboard_9",5516,"Warped Complex Cupboard","mcwfurnitures:warped_cupboard_9",""
"Macaw's Furniture","mcwfurnitures:warped_desk_left",5488,"Warped Desk Left","mcwfurnitures:warped_desk_left",""
"Macaw's Furniture","mcwfurnitures:warped_desk_right",5489,"Warped Desk Right","mcwfurnitures:warped_desk_right",""
"Macaw's Furniture","mcwfurnitures:warped_double_desk_left",5492,"Warped Double Desk Left","mcwfurnitures:warped_double_desk_left",""
"Macaw's Furniture","mcwfurnitures:warped_double_desk_right",5493,"Warped Double Desk Right","mcwfurnitures:warped_double_desk_right",""
"Macaw's Furniture","mcwfurnitures:warped_dresser",5500,"Warped Classic Dresser","mcwfurnitures:warped_dresser",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_11",5508,"Warped Bookcase Dresser","mcwfurnitures:warped_dresser_11",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_12",5509,"Warped Complex Shelving unit","mcwfurnitures:warped_dresser_12",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_13",5510,"Warped Drawer Shelving unit","mcwfurnitures:warped_dresser_13",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_14",5511,"Warped Empty Shelving unit","mcwfurnitures:warped_dresser_14",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_3",5502,"Warped Double Drawer Dresser","mcwfurnitures:warped_dresser_3",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_4",5503,"Warped Triple Drawer Dresser","mcwfurnitures:warped_dresser_4",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_5",5504,"Warped Triple Drawer Dresser","mcwfurnitures:warped_dresser_5",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_6",5505,"Warped Bookcase Dresser","mcwfurnitures:warped_dresser_6",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_7",5506,"Warped Complex Dresser","mcwfurnitures:warped_dresser_7",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_9",5507,"Warped Bookshelf Dresser","mcwfurnitures:warped_dresser_9",""
"Macaw's Furniture","mcwfurnitures:warped_dresser_box",5501,"Warped Cupboard Dresser","mcwfurnitures:warped_dresser_box",""
"Macaw's Furniture","mcwfurnitures:warped_furniture_1",5517,"Warped Wardrobe","mcwfurnitures:warped_furniture_1",""
"Macaw's Furniture","mcwfurnitures:warped_furniture_2",5518,"Warped Modern Wardrobe","mcwfurnitures:warped_furniture_2",""
"Macaw's Furniture","mcwfurnitures:warped_furniture_3",5519,"Warped Complex Wardrobe","mcwfurnitures:warped_furniture_3",""
"Macaw's Furniture","mcwfurnitures:warped_furniture_4",5520,"Warped Display Wardrobe","mcwfurnitures:warped_furniture_4",""
"Macaw's Furniture","mcwfurnitures:warped_furniture_6",5521,"Warped Cupboard Wardrobe","mcwfurnitures:warped_furniture_6",""
"Macaw's Furniture","mcwfurnitures:warped_furniture_7",5522,"Warped Giant Bookshelf","mcwfurnitures:warped_furniture_7",""
"Macaw's Furniture","mcwfurnitures:warped_glass_desk_left",5494,"Warped Glass Desk Left","mcwfurnitures:warped_glass_desk_left",""
"Macaw's Furniture","mcwfurnitures:warped_glass_desk_right",5495,"Warped Glass Desk Right","mcwfurnitures:warped_glass_desk_right",""
"Macaw's Furniture","mcwfurnitures:warped_modern_chair",5485,"Warped Modern Chair","mcwfurnitures:warped_modern_chair",""
"Macaw's Furniture","mcwfurnitures:warped_modern_desk_left",5496,"Warped Modern Desk Left","mcwfurnitures:warped_modern_desk_left",""
"Macaw's Furniture","mcwfurnitures:warped_modern_desk_right",5497,"Warped Modern Desk Right","mcwfurnitures:warped_modern_desk_right",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand",5468,"Warped Drawer Nightstand","mcwfurnitures:warped_nightstand",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand_10",5476,"Warped Compley End Table","mcwfurnitures:warped_nightstand_10",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand_11",5477,"Warped Simple End Table","mcwfurnitures:warped_nightstand_11",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand_2",5469,"Warped Double Drawer Nightstand","mcwfurnitures:warped_nightstand_2",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand_3",5470,"Warped Book Nightstand","mcwfurnitures:warped_nightstand_3",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand_4",5471,"Warped Split Cabinet","mcwfurnitures:warped_nightstand_4",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand_5",5472,"Warped Complex Drawer Cupboard","mcwfurnitures:warped_nightstand_5",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand_6",5473,"Warped Vertical Cabinet","mcwfurnitures:warped_nightstand_6",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand_8",5474,"Warped Glass Cabinet","mcwfurnitures:warped_nightstand_8",""
"Macaw's Furniture","mcwfurnitures:warped_nightstand_9",5475,"Warped Square End Table","mcwfurnitures:warped_nightstand_9",""
"Macaw's Furniture","mcwfurnitures:warped_plant_pot_left",5498,"Warped Plant Desk Left","mcwfurnitures:warped_plant_pot_left",""
"Macaw's Furniture","mcwfurnitures:warped_plant_pot_right",5499,"Warped Plant Desk Right","mcwfurnitures:warped_plant_pot_right",""
"Macaw's Furniture","mcwfurnitures:warped_plate",5080,"Warped Plate","mcwfurnitures:warped_plate",""
"Macaw's Furniture","mcwfurnitures:warped_pult",5478,"Warped Kitchen Counter","mcwfurnitures:warped_pult",""
"Macaw's Furniture","mcwfurnitures:warped_pult_1",5479,"Warped Cupboard Counter Right","mcwfurnitures:warped_pult1",""
"Macaw's Furniture","mcwfurnitures:warped_pult_2",5480,"Warped Cupboard Counter Left","mcwfurnitures:warped_pult2",""
"Macaw's Furniture","mcwfurnitures:warped_pult_3",5481,"Warped Double Drawer Counter","mcwfurnitures:warped_pult3",""
"Macaw's Furniture","mcwfurnitures:warped_pult_4",5482,"Warped Drawer Counter","mcwfurnitures:warped_pult4",""
"Macaw's Furniture","mcwfurnitures:warped_stool_chair",5487,"Warped Stool Chair","mcwfurnitures:warped_stool_chair",""
"Macaw's Furniture","mcwfurnitures:warped_striped_chair",5486,"Warped Striped Chair","mcwfurnitures:warped_striped_chair",""
"Magic Feather","magicfeather:magicfeather",3647,"Magic Feather","magicfeather:magicfeather","curios:charm"
"Minecraft","create:copper_ingot",1326,"Copper Ingot","minecraft:kubejs_generated_113_create_copper_ingot","create:create_ingots, forge:beacon_payment, forge:ingots, forge:ingots/copper"
"Minecraft","create:copper_ingot",1326,"Copper Ingot","minecraft:kubejs_generated_92_create_copper_ingot","create:create_ingots, forge:beacon_payment, forge:ingots, forge:ingots/copper"
"Minecraft","create:copper_nugget",1303,"Copper Nugget","minecraft:kubejs_generated_111_create_copper_nugget","forge:nuggets, forge:nuggets/copper"
"Minecraft","create:copper_nugget",1303,"Copper Nugget","minecraft:kubejs_generated_112_create_copper_nugget","forge:nuggets, forge:nuggets/copper"
"Minecraft","create:copper_nugget",1303,"Copper Nugget","minecraft:kubejs_generated_90_create_copper_nugget","forge:nuggets, forge:nuggets/copper"
"Minecraft","create:copper_nugget",1303,"Copper Nugget","minecraft:kubejs_generated_91_create_copper_nugget","forge:nuggets, forge:nuggets/copper"
"Minecraft","create:zinc_ingot",1327,"Zinc Ingot","minecraft:kubejs_generated_116_create_zinc_ingot","create:create_ingots, forge:beacon_payment, forge:ingots, forge:ingots/zinc"
"Minecraft","create:zinc_ingot",1327,"Zinc Ingot","minecraft:kubejs_generated_95_create_zinc_ingot","create:create_ingots, forge:beacon_payment, forge:ingots, forge:ingots/zinc"
"Minecraft","create:zinc_nugget",1304,"Zinc Nugget","minecraft:kubejs_generated_114_create_zinc_nugget","forge:nuggets, forge:nuggets/zinc"
"Minecraft","create:zinc_nugget",1304,"Zinc Nugget","minecraft:kubejs_generated_115_create_zinc_nugget","forge:nuggets, forge:nuggets/zinc"
"Minecraft","create:zinc_nugget",1304,"Zinc Nugget","minecraft:kubejs_generated_93_create_zinc_nugget","forge:nuggets, forge:nuggets/zinc"
"Minecraft","create:zinc_nugget",1304,"Zinc Nugget","minecraft:kubejs_generated_94_create_zinc_nugget","forge:nuggets, forge:nuggets/zinc"
"Minecraft","immersiveengineering:ingot_aluminum",2808,"Aluminium Ingot","minecraft:kubejs_generated_104_immersiveengineering_ingot_aluminum","forge:ingots, forge:ingots/aluminum"
"Minecraft","immersiveengineering:ingot_aluminum",2808,"Aluminium Ingot","minecraft:kubejs_generated_125_immersiveengineering_ingot_aluminum","forge:ingots, forge:ingots/aluminum"
"Minecraft","immersiveengineering:ingot_lead",2817,"Lead Ingot","minecraft:kubejs_generated_101_immersiveengineering_ingot_lead","forge:ingots, forge:ingots/lead"
"Minecraft","immersiveengineering:ingot_lead",2817,"Lead Ingot","minecraft:kubejs_generated_122_immersiveengineering_ingot_lead","forge:ingots, forge:ingots/lead"
"Minecraft","immersiveengineering:ingot_nickel",2835,"Nickel Ingot","minecraft:kubejs_generated_131_immersiveengineering_ingot_nickel","forge:ingots, forge:ingots/nickel"
"Minecraft","immersiveengineering:ingot_silver",2826,"Silver Ingot","minecraft:kubejs_generated_119_immersiveengineering_ingot_silver","forge:ingots, forge:ingots/silver"
"Minecraft","immersiveengineering:ingot_silver",2826,"Silver Ingot","minecraft:kubejs_generated_98_immersiveengineering_ingot_silver","forge:ingots, forge:ingots/silver"
"Minecraft","immersiveengineering:ingot_uranium",2844,"Uranium Ingot","minecraft:kubejs_generated_128_immersiveengineering_ingot_uranium","forge:ingots, forge:ingots/uranium"
"Minecraft","immersiveengineering:nugget_aluminum",2807,"Aluminium Nugget","minecraft:kubejs_generated_102_immersiveengineering_nugget_aluminum","forge:nuggets, forge:nuggets/aluminum"
"Minecraft","immersiveengineering:nugget_aluminum",2807,"Aluminium Nugget","minecraft:kubejs_generated_103_immersiveengineering_nugget_aluminum","forge:nuggets, forge:nuggets/aluminum"
"Minecraft","immersiveengineering:nugget_aluminum",2807,"Aluminium Nugget","minecraft:kubejs_generated_123_immersiveengineering_nugget_aluminum","forge:nuggets, forge:nuggets/aluminum"
"Minecraft","immersiveengineering:nugget_aluminum",2807,"Aluminium Nugget","minecraft:kubejs_generated_124_immersiveengineering_nugget_aluminum","forge:nuggets, forge:nuggets/aluminum"
"Minecraft","immersiveengineering:nugget_lead",2816,"Lead Nugget","minecraft:kubejs_generated_100_immersiveengineering_nugget_lead","forge:nuggets, forge:nuggets/lead"
"Minecraft","immersiveengineering:nugget_lead",2816,"Lead Nugget","minecraft:kubejs_generated_120_immersiveengineering_nugget_lead","forge:nuggets, forge:nuggets/lead"
"Minecraft","immersiveengineering:nugget_lead",2816,"Lead Nugget","minecraft:kubejs_generated_121_immersiveengineering_nugget_lead","forge:nuggets, forge:nuggets/lead"
"Minecraft","immersiveengineering:nugget_lead",2816,"Lead Nugget","minecraft:kubejs_generated_99_immersiveengineering_nugget_lead","forge:nuggets, forge:nuggets/lead"
"Minecraft","immersiveengineering:nugget_nickel",2834,"Nickel Nugget","minecraft:kubejs_generated_129_immersiveengineering_nugget_nickel","forge:nuggets, forge:nuggets/nickel"
"Minecraft","immersiveengineering:nugget_nickel",2834,"Nickel Nugget","minecraft:kubejs_generated_130_immersiveengineering_nugget_nickel","forge:nuggets, forge:nuggets/nickel"
"Minecraft","immersiveengineering:nugget_silver",2825,"Silver Nugget","minecraft:kubejs_generated_117_immersiveengineering_nugget_silver","forge:nuggets, forge:nuggets/silver"
"Minecraft","immersiveengineering:nugget_silver",2825,"Silver Nugget","minecraft:kubejs_generated_118_immersiveengineering_nugget_silver","forge:nuggets, forge:nuggets/silver"
"Minecraft","immersiveengineering:nugget_silver",2825,"Silver Nugget","minecraft:kubejs_generated_96_immersiveengineering_nugget_silver","forge:nuggets, forge:nuggets/silver"
"Minecraft","immersiveengineering:nugget_silver",2825,"Silver Nugget","minecraft:kubejs_generated_97_immersiveengineering_nugget_silver","forge:nuggets, forge:nuggets/silver"
"Minecraft","immersiveengineering:nugget_uranium",2843,"Uranium Nugget","minecraft:kubejs_generated_126_immersiveengineering_nugget_uranium","forge:nuggets, forge:nuggets/uranium"
"Minecraft","immersiveengineering:nugget_uranium",2843,"Uranium Nugget","minecraft:kubejs_generated_127_immersiveengineering_nugget_uranium","forge:nuggets, forge:nuggets/uranium"
"Minecraft","minecraft:acacia_boat",902,"Acacia Boat","minecraft:acacia_boat","minecraft:boats, transport:hulls, transport:hulls/boat"
"Minecraft","minecraft:acacia_button",309,"Acacia Button","minecraft:acacia_button","minecraft:buttons, minecraft:wooden_buttons, rsgauges:buttons"
"Minecraft","minecraft:acacia_door",562,"Acacia Door","minecraft:acacia_door","minecraft:doors, minecraft:wooden_doors"
"Minecraft","minecraft:acacia_fence",212,"Acacia Fence","minecraft:acacia_fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences"
"Minecraft","minecraft:acacia_fence_gate",256,"Acacia Fence Gate","minecraft:acacia_fence_gate","forge:fence_gates, forge:fence_gates/wooden"
"Minecraft","minecraft:acacia_planks",19,"Acacia Planks","minecraft:acacia_planks","minecraft:planks"
"Minecraft","minecraft:acacia_pressure_plate",195,"Acacia Pressure Plate","minecraft:acacia_pressure_plate","minecraft:wooden_pressure_plates, rsgauges:pressure_plates"
"Minecraft","minecraft:acacia_sign",656,"Acacia Sign","minecraft:acacia_sign","minecraft:signs"
"Minecraft","minecraft:acacia_slab",142,"Acacia Slab","minecraft:acacia_slab","minecraft:slabs, minecraft:wooden_slabs"
"Minecraft","minecraft:acacia_stairs",369,"Acacia Stairs","minecraft:acacia_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Minecraft","minecraft:acacia_trapdoor",230,"Acacia Trapdoor","minecraft:acacia_trapdoor","minecraft:trapdoors, minecraft:wooden_trapdoors"
"Minecraft","minecraft:acacia_wood",65,"Acacia Wood","minecraft:acacia_wood","minecraft:acacia_logs, minecraft:logs, minecraft:logs_that_burn"
"Minecraft","minecraft:activator_rail",329,"Activator Rail","minecraft:activator_rail","minecraft:rails, transport:rails/powered"
"Minecraft","minecraft:andesite",6,"Andesite","minecraft:andesite","engineersdecor:accepted_mineral_smelter_input, forge:stone, quark:stone_tool_materials"
"Minecraft","minecraft:andesite_slab",552,"Andesite Slab","minecraft:andesite_slab","minecraft:slabs"
"Minecraft","minecraft:andesite_slab",552,"Andesite Slab","minecraft:andesite_slab_from_andesite_stonecutting","minecraft:slabs"
"Minecraft","minecraft:andesite_stairs",539,"Andesite Stairs","minecraft:andesite_stairs","minecraft:stairs"
"Minecraft","minecraft:andesite_stairs",539,"Andesite Stairs","minecraft:andesite_stairs_from_andesite_stonecutting","minecraft:stairs"
"Minecraft","minecraft:andesite_wall",296,"Andesite Wall","minecraft:andesite_wall","minecraft:walls"
"Minecraft","minecraft:andesite_wall",296,"Andesite Wall","minecraft:andesite_wall_from_andesite_stonecutting","minecraft:walls"
"Minecraft","minecraft:anvil",314,"Anvil","minecraft:anvil","minecraft:anvil"
"Minecraft","minecraft:armor_stand",860,"Armor Stand","minecraft:armor_stand",""
"Minecraft","minecraft:arrow",575,"Arrow","minecraft:arrow","minecraft:arrows"
"Minecraft","minecraft:baked_potato",832,"Baked Potato","minecraft:baked_potato",""
"Minecraft","minecraft:baked_potato",832,"Baked Potato","minecraft:baked_potato_from_campfire_cooking",""
"Minecraft","minecraft:baked_potato",832,"Baked Potato","minecraft:baked_potato_from_smoking",""
"Minecraft","minecraft:barrel",936,"Barrel","minecraft:barrel","charm:barrels"
"Minecraft","minecraft:beacon",286,"Beacon","minecraft:beacon",""
"Minecraft","minecraft:beehive",954,"Oak Beehive","minecraft:beehive",""
"Minecraft","minecraft:beetroot_soup",891,"Beetroot Soup","minecraft:beetroot_soup","farmersdelight:comfort_foods, inspirations:cauldron_recipes"
"Minecraft","minecraft:birch_boat",900,"Birch Boat","minecraft:birch_boat","minecraft:boats, transport:hulls, transport:hulls/boat"
"Minecraft","minecraft:birch_button",307,"Birch Button","minecraft:birch_button","minecraft:buttons, minecraft:wooden_buttons, rsgauges:buttons"
"Minecraft","minecraft:birch_door",560,"Birch Door","minecraft:birch_door","minecraft:doors, minecraft:wooden_doors"
"Minecraft","minecraft:birch_fence",210,"Birch Fence","minecraft:birch_fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences"
"Minecraft","minecraft:birch_fence_gate",254,"Birch Fence Gate","minecraft:birch_fence_gate","forge:fence_gates, forge:fence_gates/wooden"
"Minecraft","minecraft:birch_planks",17,"Birch Planks","minecraft:birch_planks","minecraft:planks"
"Minecraft","minecraft:birch_pressure_plate",193,"Birch Pressure Plate","minecraft:birch_pressure_plate","minecraft:wooden_pressure_plates, rsgauges:pressure_plates"
"Minecraft","minecraft:birch_sign",654,"Birch Sign","minecraft:birch_sign","minecraft:signs"
"Minecraft","minecraft:birch_slab",140,"Birch Slab","minecraft:birch_slab","minecraft:slabs, minecraft:wooden_slabs"
"Minecraft","minecraft:birch_stairs",281,"Birch Stairs","minecraft:birch_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Minecraft","minecraft:birch_trapdoor",228,"Birch Trapdoor","minecraft:birch_trapdoor","minecraft:trapdoors, minecraft:wooden_trapdoors"
"Minecraft","minecraft:birch_wood",63,"Birch Wood","minecraft:birch_wood","minecraft:birch_logs, minecraft:logs, minecraft:logs_that_burn"
"Minecraft","minecraft:black_banner",885,"Black Banner","minecraft:black_banner","minecraft:banners"
"Minecraft","minecraft:black_bed",731,"Black Bed","minecraft:black_bed","minecraft:beds"
"Minecraft","minecraft:black_bed",731,"Black Bed","minecraft:black_bed_from_white_bed","minecraft:beds"
"Minecraft","minecraft:black_carpet",365,"Black Carpet","minecraft:black_carpet","inspirations:carpets, minecraft:carpets"
"Minecraft","minecraft:black_carpet",365,"Black Carpet","minecraft:black_carpet_from_white_carpet","inspirations:carpets, minecraft:carpets"
"Minecraft","minecraft:black_concrete_powder",495,"Black Concrete Powder","minecraft:black_concrete_powder","engineersdecor:plain_concretes"
"Minecraft","minecraft:black_dye",711,"Black Dye","minecraft:black_dye","forge:dyes, forge:dyes/black"
"Minecraft","minecraft:black_dye",711,"Black Dye","minecraft:black_dye_from_wither_rose","forge:dyes, forge:dyes/black"
"Minecraft","minecraft:black_glazed_terracotta",463,"Black Glazed Terracotta","minecraft:black_glazed_terracotta","engineersdecor:accepted_mineral_smelter_input"
"Minecraft","minecraft:black_stained_glass",394,"Black Stained Glass","minecraft:black_stained_glass","engineersdecor:plain_glass_blocks, forge:glass, forge:glass/black, forge:stained_glass"
"Minecraft","minecraft:black_stained_glass_pane",410,"Black Stained Glass Pane","minecraft:black_stained_glass_pane","engineersdecor:plain_glass_panes, forge:glass_panes, forge:glass_panes/black, forge:stained_glass_panes"
"Minecraft","minecraft:black_stained_glass_pane",410,"Black Stained Glass Pane","minecraft:black_stained_glass_pane_from_glass_pane","engineersdecor:plain_glass_panes, forge:glass_panes, forge:glass_panes/black, forge:stained_glass_panes"
"Minecraft","minecraft:black_terracotta",346,"Black Terracotta","minecraft:black_terracotta","engineersdecor:accepted_mineral_smelter_input, inspirations:terracotta"
