"Mod name","Registry name","Item ID","Display name","Exists"
"Macaw's Bridges","mcwbridges:rope_warped_bridge","mcwbridges:rope_warped_bridge","Rope Warped Bridge","true"
"Macaw's Bridges","mcwbridges:rope_warped_bridge_end","mcwbridges:rope_warped_bridge_end","Rope Warped Bridge End","true"
"Macaw's Bridges","mcwbridges:sandstone_bridge","mcwbridges:sandstone_bridge","Sandstone Bridge","true"
"Macaw's Bridges","mcwbridges:sandstone_bridge_end","mcwbridges:sandstone_bridge_end","Sandstone Bridge End","true"
"Macaw's Bridges","mcwbridges:spruce_log_bridge_end","mcwbridges:spruce_log_bridge_end","Spruce Bridge End","true"
"Macaw's Bridges","mcwbridges:spruce_log_bridge_middle","mcwbridges:spruce_log_bridge_middle","Spruce Bridge Middle","true"
"Macaw's Bridges","mcwbridges:spruce_rail_bridge","mcwbridges:spruce_rail_bridge","Spruce Rail Bridge","true"
"Macaw's Bridges","mcwbridges:spruce_rail_bridge_powered","mcwbridges:spruce_rail_bridge_powered","Powered Spruce Rail Bridge","true"
"Macaw's Bridges","mcwbridges:stone_brick_bridge","mcwbridges:stone_brick_bridge","Stone Brick Bridge","true"
"Macaw's Bridges","mcwbridges:stone_brick_bridge_end","mcwbridges:stone_brick_bridge_end","Stone Brick Bridge End","true"
"Macaw's Bridges","mcwbridges:warped_log_bridge_end","mcwbridges:warped_log_bridge_end","Warped Bridge End","true"
"Macaw's Bridges","mcwbridges:warped_log_bridge_middle","mcwbridges:warped_log_bridge_middle","Warped Bridge Middle","true"
"Macaw's Bridges","mcwbridges:warped_rail_bridge","mcwbridges:warped_rail_bridge","Warped Rail Bridge","true"
"Macaw's Bridges","mcwbridges:warped_rail_bridge_powered","mcwbridges:warped_rail_bridge_powered","Powered Warped Rail Bridge","true"
"Macaw's Doors","mcwdoors:acacia_barn_door","mcwdoors:acacia_barn_door","Acacia Barn Door","true"
"Macaw's Doors","mcwdoors:acacia_barn_glass_door","mcwdoors:acacia_barn_glass_door","Acacia Barn Glassed Door","true"
"Macaw's Doors","mcwdoors:acacia_beach_door","mcwdoors:acacia_beach_door","Acacia Beach Door","true"
"Macaw's Doors","mcwdoors:acacia_classic_door","mcwdoors:acacia_classic_door","Acacia Classic Door","true"
"Macaw's Doors","mcwdoors:acacia_cottage_door","mcwdoors:acacia_cottage_door","Acacia Cottage Door","true"
"Macaw's Doors","mcwdoors:acacia_four_panel_door","mcwdoors:acacia_four_panel_door","Acacia Four Panel Door","true"
"Macaw's Doors","mcwdoors:acacia_glass_door","mcwdoors:acacia_glass_door","Acacia Glass Door","true"
"Macaw's Doors","mcwdoors:acacia_japanese2_door","mcwdoors:acacia_japanese2_door","Acacia Shoji Whole Door","true"
"Macaw's Doors","mcwdoors:acacia_japanese_door","mcwdoors:acacia_japanese_door","Acacia Shoji Door","true"
"Macaw's Doors","mcwdoors:acacia_modern_door","mcwdoors:acacia_modern_door","Acacia Oak Modern Door","true"
"Macaw's Doors","mcwdoors:acacia_mystic_door","mcwdoors:acacia_mystic_door","Acacia Mystic Door","true"
"Macaw's Doors","mcwdoors:acacia_nether_door","mcwdoors:acacia_nether_door","Acacia Nether Door","true"
"Macaw's Doors","mcwdoors:acacia_paper_door","mcwdoors:acacia_paper_door","Acacia Paper Door","true"
"Macaw's Doors","mcwdoors:acacia_stable_door","mcwdoors:acacia_stable_door","Acacia Stable Door","true"
"Macaw's Doors","mcwdoors:acacia_stable_head_door","mcwdoors:acacia_stable_head_door","Acacia Stable Horse Door","true"
"Macaw's Doors","mcwdoors:acacia_western_door","mcwdoors:acacia_western_door","Acacia Western Door","true"
"Macaw's Doors","mcwdoors:birch_barn_door","mcwdoors:birch_barn_door","Birch Barn Door","true"
"Macaw's Doors","mcwdoors:birch_barn_glass_door","mcwdoors:birch_barn_glass_door","Birch Barn Glassed Door","true"
"Macaw's Doors","mcwdoors:birch_beach_door","mcwdoors:birch_beach_door","Birch Beach Door","true"
"Macaw's Doors","mcwdoors:birch_classic_door","mcwdoors:birch_classic_door","Birch Classic Door","true"
"Macaw's Doors","mcwdoors:birch_cottage_door","mcwdoors:birch_cottage_door","Birch Cottage Door","true"
"Macaw's Doors","mcwdoors:birch_four_panel_door","mcwdoors:birch_four_panel_door","Birch Four Panel Door","true"
"Macaw's Doors","mcwdoors:birch_glass_door","mcwdoors:birch_glass_door","Birch Glass Door","true"
"Macaw's Doors","mcwdoors:birch_japanese2_door","mcwdoors:birch_japanese2_door","Birch Shoji Whole Door","true"
"Macaw's Doors","mcwdoors:birch_japanese_door","mcwdoors:birch_japanese_door","Birch Shoji Door","true"
"Macaw's Doors","mcwdoors:birch_modern_door","mcwdoors:birch_modern_door","Birch Oak Modern Door","true"
"Macaw's Doors","mcwdoors:birch_mystic_door","mcwdoors:birch_mystic_door","Birch Mystic Door","true"
"Macaw's Doors","mcwdoors:birch_nether_door","mcwdoors:birch_nether_door","Birch Nether Door","true"
"Macaw's Doors","mcwdoors:birch_stable_door","mcwdoors:birch_stable_door","Birch Stable Door","true"
"Macaw's Doors","mcwdoors:birch_stable_head_door","mcwdoors:birch_stable_head_door","Birch Stable Horse Door","true"
"Macaw's Doors","mcwdoors:birch_tropical_door","mcwdoors:birch_tropical_door","Birch Tropical Door","true"
"Macaw's Doors","mcwdoors:birch_western_door","mcwdoors:birch_western_door","Birch Western Door","true"
"Macaw's Doors","mcwdoors:crimson_barn_door","mcwdoors:crimson_barn_door","Crimson Barn Door","true"
"Macaw's Doors","mcwdoors:crimson_barn_glass_door","mcwdoors:crimson_barn_glass_door","Crimson Barn Glassed Door","true"
"Macaw's Doors","mcwdoors:crimson_beach_door","mcwdoors:crimson_beach_door","Crimson Beach Door","true"
"Macaw's Doors","mcwdoors:crimson_classic_door","mcwdoors:crimson_classic_door","Crimson Classic Door","true"
"Macaw's Doors","mcwdoors:crimson_cottage_door","mcwdoors:crimson_cottage_door","Crimson Cottage Door","true"
"Macaw's Doors","mcwdoors:crimson_four_panel_door","mcwdoors:crimson_four_panel_door","Crimson Four Panel Door","true"
"Macaw's Doors","mcwdoors:crimson_glass_door","mcwdoors:crimson_glass_door","Crimson Glass Door","true"
"Macaw's Doors","mcwdoors:crimson_japanese2_door","mcwdoors:crimson_japanese2_door","Crimson Shoji Whole Door","true"
"Macaw's Doors","mcwdoors:crimson_japanese_door","mcwdoors:crimson_japanese_door","Crimson Shoji Door","true"
"Macaw's Doors","mcwdoors:crimson_modern_door","mcwdoors:crimson_modern_door","Crimson Oak Modern Door","true"
"Macaw's Doors","mcwdoors:crimson_mystic_door","mcwdoors:crimson_mystic_door","Crimson Mystic Door","true"
"Macaw's Doors","mcwdoors:crimson_paper_door","mcwdoors:crimson_paper_door","Crimson Paper Door","true"
"Macaw's Doors","mcwdoors:crimson_stable_door","mcwdoors:crimson_stable_door","Crimson Stable Door","true"
"Macaw's Doors","mcwdoors:crimson_stable_head_door","mcwdoors:crimson_stable_head_door","Crimson Stable Horse Door","true"
"Macaw's Doors","mcwdoors:crimson_tropical_door","mcwdoors:crimson_tropical_door","Crimson Tropical Door","true"
"Macaw's Doors","mcwdoors:crimson_western_door","mcwdoors:crimson_western_door","Crimson Western Door","true"
"Macaw's Doors","mcwdoors:dark_oak_barn_door","mcwdoors:dark_oak_barn_door","Dark Oak Barn Door","true"
"Macaw's Doors","mcwdoors:dark_oak_barn_glass_door","mcwdoors:dark_oak_barn_glass_door","Dark Oak Barn Glassed Door","true"
"Macaw's Doors","mcwdoors:dark_oak_beach_door","mcwdoors:dark_oak_beach_door","Dark Oak Beach Door","true"
"Macaw's Doors","mcwdoors:dark_oak_classic_door","mcwdoors:dark_oak_classic_door","Dark Oak Classic Door","true"
"Macaw's Doors","mcwdoors:dark_oak_cottage_door","mcwdoors:dark_oak_cottage_door","Dark Oak Cottage Door","true"
"Macaw's Doors","mcwdoors:dark_oak_glass_door","mcwdoors:dark_oak_glass_door","Dark Oak Glass Door","true"
"Macaw's Doors","mcwdoors:dark_oak_japanese2_door","mcwdoors:dark_oak_japanese2_door","Dark Oak Shoji Whole Door","true"
"Macaw's Doors","mcwdoors:dark_oak_japanese_door","mcwdoors:dark_oak_japanese_door","Dark Oak Shoji Door","true"
"Macaw's Doors","mcwdoors:dark_oak_modern_door","mcwdoors:dark_oak_modern_door","Dark Oak Modern Door","true"
"Macaw's Doors","mcwdoors:dark_oak_mystic_door","mcwdoors:dark_oak_mystic_door","Dark Oak Mystic Door","true"
"Macaw's Doors","mcwdoors:dark_oak_nether_door","mcwdoors:dark_oak_nether_door","Dark Oak Nether Door","true"
"Macaw's Doors","mcwdoors:dark_oak_paper_door","mcwdoors:dark_oak_paper_door","Dark Oak Paper Door","true"
"Macaw's Doors","mcwdoors:dark_oak_stable_door","mcwdoors:dark_oak_stable_door","Dark Oak Stable Door","true"
"Macaw's Doors","mcwdoors:dark_oak_stable_head_door","mcwdoors:dark_oak_stable_head_door","Dark Oak Stable Horse Door","true"
"Macaw's Doors","mcwdoors:dark_oak_tropical_door","mcwdoors:dark_oak_tropical_door","Dark Oak Tropical Door","true"
"Macaw's Doors","mcwdoors:dark_oak_western_door","mcwdoors:dark_oak_western_door","Dark Oak Western Door","true"
"Macaw's Doors","mcwdoors:jail_door","mcwdoors:jail_door","Jail Door","true"
"Macaw's Doors","mcwdoors:jungle_barn_door","mcwdoors:jungle_barn_door","Jungle Barn Door","true"
"Macaw's Doors","mcwdoors:jungle_barn_glass_door","mcwdoors:jungle_barn_glass_door","Jungle Barn Glassed Door","true"
"Macaw's Doors","mcwdoors:jungle_classic_door","mcwdoors:jungle_classic_door","Jungle Classic Door","true"
"Macaw's Doors","mcwdoors:jungle_cottage_door","mcwdoors:jungle_cottage_door","Jungle Cottage Door","true"
"Macaw's Doors","mcwdoors:jungle_four_panel_door","mcwdoors:jungle_four_panel_door","Jungle Four Panel Door","true"
"Macaw's Doors","mcwdoors:jungle_glass_door","mcwdoors:jungle_glass_door","Jungle Glass Door","true"
"Macaw's Doors","mcwdoors:jungle_japanese2_door","mcwdoors:jungle_japanese2_door","Jungle Shoji Whole Door","true"
"Macaw's Doors","mcwdoors:jungle_japanese_door","mcwdoors:jungle_japanese_door","Jungle Shoji Door","true"
"Macaw's Doors","mcwdoors:jungle_modern_door","mcwdoors:jungle_modern_door","Jungle Oak Modern Door","true"
"Macaw's Doors","mcwdoors:jungle_mystic_door","mcwdoors:jungle_mystic_door","Jungle Mystic Door","true"
"Macaw's Doors","mcwdoors:jungle_nether_door","mcwdoors:jungle_nether_door","Jungle Nether Door","true"
"Macaw's Doors","mcwdoors:jungle_paper_door","mcwdoors:jungle_paper_door","Jungle Paper Door","true"
"Macaw's Doors","mcwdoors:jungle_stable_door","mcwdoors:jungle_stable_door","Jungle Stable Door","true"
"Macaw's Doors","mcwdoors:jungle_stable_head_door","mcwdoors:jungle_stable_head_door","Jungle Stable Horse Door","true"
"Macaw's Doors","mcwdoors:jungle_tropical_door","mcwdoors:jungle_tropical_door","Jungle Tropical Door","true"
"Macaw's Doors","mcwdoors:jungle_western_door","mcwdoors:jungle_western_door","Jungle Western Door","true"
"Macaw's Doors","mcwdoors:metal_door","mcwdoors:metal_door","Metal Door","true"
"Macaw's Doors","mcwdoors:metal_hospital_door","mcwdoors:metal_hospital_door","Metal Hospital Door","true"
"Macaw's Doors","mcwdoors:metal_reinforced_door","mcwdoors:metal_reinforced_door","Metal Reinforced Door","true"
"Macaw's Doors","mcwdoors:metal_warning_door","mcwdoors:metal_warning_door","Metal Warning Door","true"
"Macaw's Doors","mcwdoors:metal_windowed_door","mcwdoors:metal_windowed_door","Metal Windowed Door","true"
"Macaw's Doors","mcwdoors:oak_barn_door","mcwdoors:oak_barn_door","Oak Barn Door","true"
"Macaw's Doors","mcwdoors:oak_barn_glass_door","mcwdoors:oak_barn_glass_door","Oak Barn Glassed Door","true"
"Macaw's Doors","mcwdoors:oak_beach_door","mcwdoors:oak_beach_door","Oak Beach Door","true"
"Macaw's Doors","mcwdoors:oak_cottage_door","mcwdoors:oak_cottage_door","Oak Cottage Door","true"
"Macaw's Doors","mcwdoors:oak_four_panel_door","mcwdoors:oak_four_panel_door","Oak Four Panel Door","true"
"Macaw's Doors","mcwdoors:oak_glass_door","mcwdoors:oak_glass_door","Oak Glass Door","true"
"Macaw's Doors","mcwdoors:oak_japanese2_door","mcwdoors:oak_japanese2_door","Oak Shoji Whole Door","true"
"Macaw's Doors","mcwdoors:oak_japanese_door","mcwdoors:oak_japanese_door","Oak Shoji Door","true"
"Macaw's Doors","mcwdoors:oak_modern_door","mcwdoors:oak_modern_door","Oak Oak Modern Door","true"
"Macaw's Doors","mcwdoors:oak_mystic_door","mcwdoors:oak_mystic_door","Oak Mystic Door","true"
"Macaw's Doors","mcwdoors:oak_nether_door","mcwdoors:oak_nether_door","Oak Nether Door","true"
"Macaw's Doors","mcwdoors:oak_paper_door","mcwdoors:oak_paper_door","Oak Paper Door","true"
"Macaw's Doors","mcwdoors:oak_stable_door","mcwdoors:oak_stable_door","Oak Stable Door","true"
"Macaw's Doors","mcwdoors:oak_stable_head_door","mcwdoors:oak_stable_head_door","Oak Stable Horse Door","true"
"Macaw's Doors","mcwdoors:oak_tropical_door","mcwdoors:oak_tropical_door","Oak Tropical Door","true"
"Macaw's Doors","mcwdoors:oak_western_door","mcwdoors:oak_western_door","Oak Western Door","true"
"Macaw's Doors","mcwdoors:spruce_barn_door","mcwdoors:spruce_barn_door","Spruce Barn Door","true"
"Macaw's Doors","mcwdoors:spruce_barn_glass_door","mcwdoors:spruce_barn_glass_door","Spruce Barn Glassed Door","true"
"Macaw's Doors","mcwdoors:spruce_beach_door","mcwdoors:spruce_beach_door","Spruce Beach Door","true"
"Macaw's Doors","mcwdoors:spruce_classic_door","mcwdoors:spruce_classic_door","Spruce Classic Door","true"
"Macaw's Doors","mcwdoors:spruce_four_panel_door","mcwdoors:spruce_four_panel_door","Spruce Four Panel Door","true"
"Macaw's Doors","mcwdoors:spruce_glass_door","mcwdoors:spruce_glass_door","Spruce Glass Door","true"
"Macaw's Doors","mcwdoors:spruce_japanese2_door","mcwdoors:spruce_japanese2_door","Spruce Shoji Whole Door","true"
"Macaw's Doors","mcwdoors:spruce_japanese_door","mcwdoors:spruce_japanese_door","Spruce Shoji Door","true"
"Macaw's Doors","mcwdoors:spruce_modern_door","mcwdoors:spruce_modern_door","Spruce Oak Modern Door","true"
"Macaw's Doors","mcwdoors:spruce_mystic_door","mcwdoors:spruce_mystic_door","Spruce Mystic Door","true"
"Macaw's Doors","mcwdoors:spruce_nether_door","mcwdoors:spruce_nether_door","Spruce Nether Door","true"
"Macaw's Doors","mcwdoors:spruce_paper_door","mcwdoors:spruce_paper_door","Spruce Paper Door","true"
"Macaw's Doors","mcwdoors:spruce_stable_door","mcwdoors:spruce_stable_door","Spruce Stable Door","true"
"Macaw's Doors","mcwdoors:spruce_stable_head_door","mcwdoors:spruce_stable_head_door","Spruce Stable Horse Door","true"
"Macaw's Doors","mcwdoors:spruce_tropical_door","mcwdoors:spruce_tropical_door","Spruce Tropical Door","true"
"Macaw's Doors","mcwdoors:spruce_western_door","mcwdoors:spruce_western_door","Spruce Western Door","true"
"Macaw's Doors","mcwdoors:warped_barn_door","mcwdoors:warped_barn_door","Warped Barn Door","true"
"Macaw's Doors","mcwdoors:warped_barn_glass_door","mcwdoors:warped_barn_glass_door","Warped Barn Glassed Door","true"
"Macaw's Doors","mcwdoors:warped_beach_door","mcwdoors:warped_beach_door","Warped Beach Door","true"
"Macaw's Doors","mcwdoors:warped_classic_door","mcwdoors:warped_classic_door","Warped Classic Door","true"
"Macaw's Doors","mcwdoors:warped_cottage_door","mcwdoors:warped_cottage_door","Warped Cottage Door","true"
"Macaw's Doors","mcwdoors:warped_four_panel_door","mcwdoors:warped_four_panel_door","Warped Four Panel Door","true"
