"Mod name","Registry name","Item ID","Display name"
"Macaw's Furniture","mcwfurnitures:birch_furniture_1",5242,"Birch Wardrobe"
"Macaw's Furniture","mcwfurnitures:birch_furniture_2",5243,"Birch Modern Wardrobe"
"Macaw's Furniture","mcwfurnitures:birch_furniture_3",5244,"Birch Complex Wardrobe"
"Macaw's Furniture","mcwfurnitures:birch_furniture_4",5245,"Birch Display Wardrobe"
"Macaw's Furniture","mcwfurnitures:birch_furniture_6",5246,"Birch Cupboard Wardrobe"
"Macaw's Furniture","mcwfurnitures:birch_furniture_7",5247,"Birch Giant Bookshelf"
"Macaw's Furniture","mcwfurnitures:birch_glass_desk_left",5219,"Birch Glass Desk Left"
"Macaw's Furniture","mcwfurnitures:birch_glass_desk_right",5220,"Birch Glass Desk Right"
"Macaw's Furniture","mcwfurnitures:birch_modern_chair",5210,"Birch Modern Chair"
"Macaw's Furniture","mcwfurnitures:birch_modern_desk_left",5221,"Birch Modern Desk Left"
"Macaw's Furniture","mcwfurnitures:birch_modern_desk_right",5222,"Birch Modern Desk Right"
"Macaw's Furniture","mcwfurnitures:birch_nightstand",5193,"Birch Drawer Nightstand"
"Macaw's Furniture","mcwfurnitures:birch_nightstand_10",5201,"Birch Compley End Table"
"Macaw's Furniture","mcwfurnitures:birch_nightstand_11",5202,"Birch Simple End Table"
"Macaw's Furniture","mcwfurnitures:birch_nightstand_2",5194,"Birch Double Drawer Nightstand"
"Macaw's Furniture","mcwfurnitures:birch_nightstand_3",5195,"Birch Book Nightstand"
"Macaw's Furniture","mcwfurnitures:birch_nightstand_4",5196,"Birch Split Cabinet"
"Macaw's Furniture","mcwfurnitures:birch_nightstand_5",5197,"Birch Complex Drawer Cupboard"
"Macaw's Furniture","mcwfurnitures:birch_nightstand_6",5198,"Birch Vertical Cabinet"
"Macaw's Furniture","mcwfurnitures:birch_nightstand_8",5199,"Birch Glass Cabinet"
"Macaw's Furniture","mcwfurnitures:birch_nightstand_9",5200,"Birch Square End Table"
"Macaw's Furniture","mcwfurnitures:birch_plant_pot_left",5223,"Birch Plant Desk Left"
"Macaw's Furniture","mcwfurnitures:birch_plant_pot_right",5224,"Birch Plant Desk Right"
"Macaw's Furniture","mcwfurnitures:birch_plate",5075,"Birch Plate"
"Macaw's Furniture","mcwfurnitures:birch_pult",5203,"Birch Kitchen Counter"
"Macaw's Furniture","mcwfurnitures:birch_pult_1",5204,"Birch Cupboard Counter Right"
"Macaw's Furniture","mcwfurnitures:birch_pult_2",5205,"Birch Cupboard Counter Left"
"Macaw's Furniture","mcwfurnitures:birch_pult_3",5206,"Birch Double Drawer Counter"
"Macaw's Furniture","mcwfurnitures:birch_pult_4",5207,"Birch Drawer Counter"
"Macaw's Furniture","mcwfurnitures:birch_stool_chair",5212,"Birch Stool Chair"
"Macaw's Furniture","mcwfurnitures:birch_striped_chair",5211,"Birch Striped Chair"
"Macaw's Furniture","mcwfurnitures:cabinet_door",5082,"Cabinet Door"
"Macaw's Furniture","mcwfurnitures:crimson_box_2",5428,"Crimson Cabinet"
"Macaw's Furniture","mcwfurnitures:crimson_chair",5429,"Crimson Chair"
"Macaw's Furniture","mcwfurnitures:crimson_covered_desk_left",5435,"Crimson Covered Desk Left"
"Macaw's Furniture","mcwfurnitures:crimson_covered_desk_right",5436,"Crimson Covered Desk Right"
"Macaw's Furniture","mcwfurnitures:crimson_cupboard_5",5457,"Crimson Split Cupboard"
"Macaw's Furniture","mcwfurnitures:crimson_cupboard_6",5458,"Crimson Cupboard"
"Macaw's Furniture","mcwfurnitures:crimson_cupboard_7",5459,"Crimson Modern Cupboard"
"Macaw's Furniture","mcwfurnitures:crimson_cupboard_8",5460,"Crimson Book Cupboard"
"Macaw's Furniture","mcwfurnitures:crimson_cupboard_9",5461,"Crimson Complex Cupboard"
"Macaw's Furniture","mcwfurnitures:crimson_desk_left",5433,"Crimson Desk Left"
"Macaw's Furniture","mcwfurnitures:crimson_desk_right",5434,"Crimson Desk Right"
"Macaw's Furniture","mcwfurnitures:crimson_double_desk_left",5437,"Crimson Double Desk Left"
"Macaw's Furniture","mcwfurnitures:crimson_double_desk_right",5438,"Crimson Double Desk Right"
"Macaw's Furniture","mcwfurnitures:crimson_dresser",5445,"Crimson Classic Dresser"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_11",5453,"Crimson Bookcase Dresser"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_12",5454,"Crimson Complex Shelving unit"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_13",5455,"Crimson Drawer Shelving unit"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_14",5456,"Crimson Empty Shelving unit"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_3",5447,"Crimson Double Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_4",5448,"Crimson Triple Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_5",5449,"Crimson Triple Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_6",5450,"Crimson Bookcase Dresser"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_7",5451,"Crimson Complex Dresser"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_9",5452,"Crimson Bookshelf Dresser"
"Macaw's Furniture","mcwfurnitures:crimson_dresser_box",5446,"Crimson Cupboard Dresser"
"Macaw's Furniture","mcwfurnitures:crimson_furniture_1",5462,"Crimson Wardrobe"
"Macaw's Furniture","mcwfurnitures:crimson_furniture_2",5463,"Crimson Modern Wardrobe"
"Macaw's Furniture","mcwfurnitures:crimson_furniture_3",5464,"Crimson Complex Wardrobe"
"Macaw's Furniture","mcwfurnitures:crimson_furniture_4",5465,"Crimson Display Wardrobe"
"Macaw's Furniture","mcwfurnitures:crimson_furniture_6",5466,"Crimson Cupboard Wardrobe"
"Macaw's Furniture","mcwfurnitures:crimson_furniture_7",5467,"Crimson Giant Bookshelf"
"Macaw's Furniture","mcwfurnitures:crimson_glass_desk_left",5439,"Crimson Glass Desk Left"
"Macaw's Furniture","mcwfurnitures:crimson_glass_desk_right",5440,"Crimson Glass Desk Right"
"Macaw's Furniture","mcwfurnitures:crimson_modern_chair",5430,"Crimson Modern Chair"
"Macaw's Furniture","mcwfurnitures:crimson_modern_desk_left",5441,"Crimson Modern Desk Left"
"Macaw's Furniture","mcwfurnitures:crimson_modern_desk_right",5442,"Crimson Modern Desk Right"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand",5413,"Crimson Drawer Nightstand"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand_10",5421,"Crimson Compley End Table"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand_11",5422,"Crimson Simple End Table"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand_2",5414,"Crimson Double Drawer Nightstand"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand_3",5415,"Crimson Book Nightstand"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand_4",5416,"Crimson Split Cabinet"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand_5",5417,"Crimson Complex Drawer Cupboard"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand_6",5418,"Crimson Vertical Cabinet"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand_8",5419,"Crimson Glass Cabinet"
"Macaw's Furniture","mcwfurnitures:crimson_nightstand_9",5420,"Crimson Square End Table"
"Macaw's Furniture","mcwfurnitures:crimson_plant_pot_left",5443,"Crimson Plant Desk Left"
"Macaw's Furniture","mcwfurnitures:crimson_plant_pot_right",5444,"Crimson Plant Desk Right"
"Macaw's Furniture","mcwfurnitures:crimson_plate",5079,"Crimson Plate"
"Macaw's Furniture","mcwfurnitures:crimson_pult",5423,"Crimson Kitchen Counter"
"Macaw's Furniture","mcwfurnitures:crimson_pult_1",5424,"Crimson Cupboard Counter Right"
"Macaw's Furniture","mcwfurnitures:crimson_pult_2",5425,"Crimson Cupboard Counter Left"
"Macaw's Furniture","mcwfurnitures:crimson_pult_3",5426,"Crimson Double Drawer Counter"
"Macaw's Furniture","mcwfurnitures:crimson_pult_4",5427,"Crimson Drawer Counter"
"Macaw's Furniture","mcwfurnitures:crimson_stool_chair",5432,"Crimson Stool Chair"
"Macaw's Furniture","mcwfurnitures:crimson_striped_chair",5431,"Crimson Striped Chair"
"Macaw's Furniture","mcwfurnitures:dark_oak_box_2",5373,"Dark Oak Cabinet"
"Macaw's Furniture","mcwfurnitures:dark_oak_chair",5374,"Dark Oak Chair"
"Macaw's Furniture","mcwfurnitures:dark_oak_covered_desk_left",5380,"Dark Oak Covered Desk Left"
"Macaw's Furniture","mcwfurnitures:dark_oak_covered_desk_right",5381,"Dark Oak Covered Desk Right"
"Macaw's Furniture","mcwfurnitures:dark_oak_cupboard_5",5402,"Dark Oak Split Cupboard"
"Macaw's Furniture","mcwfurnitures:dark_oak_cupboard_6",5403,"Dark Oak Cupboard"
"Macaw's Furniture","mcwfurnitures:dark_oak_cupboard_7",5404,"Dark Oak Modern Cupboard"
"Macaw's Furniture","mcwfurnitures:dark_oak_cupboard_8",5405,"Dark Oak Book Cupboard"
"Macaw's Furniture","mcwfurnitures:dark_oak_cupboard_9",5406,"Dark Oak Complex Cupboard"
"Macaw's Furniture","mcwfurnitures:dark_oak_desk_left",5378,"Dark Oak Desk Left"
"Macaw's Furniture","mcwfurnitures:dark_oak_desk_right",5379,"Dark Oak Desk Right"
"Macaw's Furniture","mcwfurnitures:dark_oak_double_desk_left",5382,"Dark Oak Double Desk Left"
"Macaw's Furniture","mcwfurnitures:dark_oak_double_desk_right",5383,"Dark Oak Double Desk Right"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser",5390,"Dark Oak Classic Dresser"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_11",5398,"Dark Oak Bookcase Dresser"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_12",5399,"Dark Oak Complex Shelving unit"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_13",5400,"Dark Oak Drawer Shelving unit"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_14",5401,"Dark Oak Empty Shelving unit"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_3",5392,"Dark Oak Double Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_4",5393,"Dark Oak Triple Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_5",5394,"Dark Oak Triple Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_6",5395,"Dark Oak Bookcase Dresser"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_7",5396,"Dark Oak Complex Dresser"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_9",5397,"Dark Oak Bookshelf Dresser"
"Macaw's Furniture","mcwfurnitures:dark_oak_dresser_box",5391,"Dark Oak Cupboard Dresser"
"Macaw's Furniture","mcwfurnitures:dark_oak_furniture_1",5407,"Dark Oak Wardrobe"
"Macaw's Furniture","mcwfurnitures:dark_oak_furniture_2",5408,"Dark Oak Modern Wardrobe"
"Macaw's Furniture","mcwfurnitures:dark_oak_furniture_3",5409,"Dark Oak Complex Wardrobe"
"Macaw's Furniture","mcwfurnitures:dark_oak_furniture_4",5410,"Dark Oak Display Wardrobe"
"Macaw's Furniture","mcwfurnitures:dark_oak_furniture_6",5411,"Dark Oak Cupboard Wardrobe"
"Macaw's Furniture","mcwfurnitures:dark_oak_furniture_7",5412,"Dark Oak Giant Bookshelf"
"Macaw's Furniture","mcwfurnitures:dark_oak_glass_desk_left",5384,"Dark Oak Glass Desk Left"
"Macaw's Furniture","mcwfurnitures:dark_oak_glass_desk_right",5385,"Dark Oak Glass Desk Right"
"Macaw's Furniture","mcwfurnitures:dark_oak_modern_chair",5375,"Dark Oak Modern Chair"
"Macaw's Furniture","mcwfurnitures:dark_oak_modern_desk_left",5386,"Dark Oak Modern Desk Left"
"Macaw's Furniture","mcwfurnitures:dark_oak_modern_desk_right",5387,"Dark Oak Modern Desk Right"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand",5358,"Dark Oak Drawer Nightstand"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand_10",5366,"Dark Oak Compley End Table"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand_11",5367,"Dark Oak Simple End Table"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand_2",5359,"Dark Oak Double Drawer Nightstand"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand_3",5360,"Dark Oak Book Nightstand"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand_4",5361,"Dark Oak Split Cabinet"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand_5",5362,"Dark Oak Complex Drawer Cupboard"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand_6",5363,"Dark Oak Vertical Cabinet"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand_8",5364,"Dark Oak Glass Cabinet"
"Macaw's Furniture","mcwfurnitures:dark_oak_nightstand_9",5365,"Dark Oak Square End Table"
"Macaw's Furniture","mcwfurnitures:dark_oak_plant_pot_left",5388,"Dark Oak Plant Desk Left"
"Macaw's Furniture","mcwfurnitures:dark_oak_plant_pot_right",5389,"Dark Oak Plant Desk Right"
"Macaw's Furniture","mcwfurnitures:dark_oak_plate",5078,"Dark Oak Plate"
"Macaw's Furniture","mcwfurnitures:dark_oak_pult",5368,"Dark Oak Kitchen Counter"
"Macaw's Furniture","mcwfurnitures:dark_oak_pult_1",5369,"Dark Oak Cupboard Counter Right"
"Macaw's Furniture","mcwfurnitures:dark_oak_pult_2",5370,"Dark Oak Cupboard Counter Left"
"Macaw's Furniture","mcwfurnitures:dark_oak_pult_3",5371,"Dark Oak Double Drawer Counter"
"Macaw's Furniture","mcwfurnitures:dark_oak_pult_4",5372,"Dark Oak Drawer Counter"
"Macaw's Furniture","mcwfurnitures:dark_oak_stool_chair",5377,"Dark Oak Stool Chair"
"Macaw's Furniture","mcwfurnitures:dark_oak_striped_chair",5376,"Dark Oak Striped Chair"
"Macaw's Furniture","mcwfurnitures:drawer",5081,"Drawer"
"Macaw's Furniture","mcwfurnitures:jungle_box_2",5263,"Jungle Cabinet"
"Macaw's Furniture","mcwfurnitures:jungle_chair",5264,"Jungle Chair"
"Macaw's Furniture","mcwfurnitures:jungle_covered_desk_left",5270,"Jungle Covered Desk Left"
"Macaw's Furniture","mcwfurnitures:jungle_covered_desk_right",5271,"Jungle Covered Desk Right"
"Macaw's Furniture","mcwfurnitures:jungle_cupboard_5",5292,"Jungle Split Cupboard"
"Macaw's Furniture","mcwfurnitures:jungle_cupboard_6",5293,"Jungle Cupboard"
"Macaw's Furniture","mcwfurnitures:jungle_cupboard_7",5294,"Jungle Modern Cupboard"
"Macaw's Furniture","mcwfurnitures:jungle_cupboard_8",5295,"Jungle Book Cupboard"
"Macaw's Furniture","mcwfurnitures:jungle_cupboard_9",5296,"Jungle Complex Cupboard"
"Macaw's Furniture","mcwfurnitures:jungle_desk_left",5268,"Jungle Desk Left"
"Macaw's Furniture","mcwfurnitures:jungle_desk_right",5269,"Jungle Desk Right"
"Macaw's Furniture","mcwfurnitures:jungle_double_desk_left",5272,"Jungle Double Desk Left"
"Macaw's Furniture","mcwfurnitures:jungle_double_desk_right",5273,"Jungle Double Desk Right"
"Macaw's Furniture","mcwfurnitures:jungle_dresser",5280,"Jungle Classic Dresser"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_11",5288,"Jungle Bookcase Dresser"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_12",5289,"Jungle Complex Shelving unit"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_13",5290,"Jungle Drawer Shelving unit"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_14",5291,"Jungle Empty Shelving unit"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_3",5282,"Jungle Double Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_4",5283,"Jungle Triple Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_5",5284,"Jungle Triple Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_6",5285,"Jungle Bookcase Dresser"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_7",5286,"Jungle Complex Dresser"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_9",5287,"Jungle Bookshelf Dresser"
"Macaw's Furniture","mcwfurnitures:jungle_dresser_box",5281,"Jungle Cupboard Dresser"
"Macaw's Furniture","mcwfurnitures:jungle_furniture_1",5297,"Jungle Wardrobe"
"Macaw's Furniture","mcwfurnitures:jungle_furniture_2",5298,"Jungle Modern Wardrobe"
"Macaw's Furniture","mcwfurnitures:jungle_furniture_3",5299,"Jungle Complex Wardrobe"
"Macaw's Furniture","mcwfurnitures:jungle_furniture_4",5300,"Jungle Display Wardrobe"
"Macaw's Furniture","mcwfurnitures:jungle_furniture_6",5301,"Jungle Cupboard Wardrobe"
"Macaw's Furniture","mcwfurnitures:jungle_furniture_7",5302,"Jungle Giant Bookshelf"
"Macaw's Furniture","mcwfurnitures:jungle_glass_desk_left",5274,"Jungle Glass Desk Left"
"Macaw's Furniture","mcwfurnitures:jungle_glass_desk_right",5275,"Jungle Glass Desk Right"
"Macaw's Furniture","mcwfurnitures:jungle_modern_chair",5265,"Jungle Modern Chair"
"Macaw's Furniture","mcwfurnitures:jungle_modern_desk_left",5276,"Jungle Modern Desk Left"
"Macaw's Furniture","mcwfurnitures:jungle_modern_desk_right",5277,"Jungle Modern Desk Right"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand",5248,"Jungle Drawer Nightstand"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand_10",5256,"Jungle Compley End Table"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand_11",5257,"Jungle Simple End Table"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand_2",5249,"Jungle Double Drawer Nightstand"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand_3",5250,"Jungle Book Nightstand"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand_4",5251,"Jungle Split Cabinet"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand_5",5252,"Jungle Complex Drawer Cupboard"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand_6",5253,"Jungle Vertical Cabinet"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand_8",5254,"Jungle Glass Cabinet"
"Macaw's Furniture","mcwfurnitures:jungle_nightstand_9",5255,"Jungle Square End Table"
"Macaw's Furniture","mcwfurnitures:jungle_plant_pot_left",5278,"Jungle Plant Desk Left"
"Macaw's Furniture","mcwfurnitures:jungle_plant_pot_right",5279,"Jungle Plant Desk Right"
"Macaw's Furniture","mcwfurnitures:jungle_plate",5076,"Jungle Plate"
"Macaw's Furniture","mcwfurnitures:jungle_pult",5258,"Jungle Kitchen Counter"
"Macaw's Furniture","mcwfurnitures:jungle_pult_1",5259,"Jungle Cupboard Counter Right"
"Macaw's Furniture","mcwfurnitures:jungle_pult_2",5260,"Jungle Cupboard Counter Left"
"Macaw's Furniture","mcwfurnitures:jungle_pult_3",5261,"Jungle Double Drawer Counter"
"Macaw's Furniture","mcwfurnitures:jungle_pult_4",5262,"Jungle Drawer Counter"
"Macaw's Furniture","mcwfurnitures:jungle_stool_chair",5267,"Jungle Stool Chair"
"Macaw's Furniture","mcwfurnitures:jungle_striped_chair",5266,"Jungle Striped Chair"
"Macaw's Furniture","mcwfurnitures:oak_box_2",5098,"Oak Cabinet"
"Macaw's Furniture","mcwfurnitures:oak_chair",5099,"Oak Chair"
"Macaw's Furniture","mcwfurnitures:oak_covered_desk_left",5105,"Oak Covered Desk Left"
"Macaw's Furniture","mcwfurnitures:oak_covered_desk_right",5106,"Oak Covered Desk Right"
"Macaw's Furniture","mcwfurnitures:oak_cupboard_5",5127,"Oak Split Cupboard"
"Macaw's Furniture","mcwfurnitures:oak_cupboard_6",5128,"Oak Cupboard"
"Macaw's Furniture","mcwfurnitures:oak_cupboard_7",5129,"Oak Modern Cupboard"
"Macaw's Furniture","mcwfurnitures:oak_cupboard_8",5130,"Oak Book Cupboard"
"Macaw's Furniture","mcwfurnitures:oak_cupboard_9",5131,"Oak Complex Cupboard"
"Macaw's Furniture","mcwfurnitures:oak_desk_left",5103,"Oak Desk Left"
"Macaw's Furniture","mcwfurnitures:oak_desk_right",5104,"Oak Desk Right"
"Macaw's Furniture","mcwfurnitures:oak_double_desk_left",5107,"Oak Double Desk Left"
"Macaw's Furniture","mcwfurnitures:oak_double_desk_right",5108,"Oak Double Desk Right"
"Macaw's Furniture","mcwfurnitures:oak_dresser",5115,"Oak Classic Dresser"
"Macaw's Furniture","mcwfurnitures:oak_dresser_11",5123,"Oak Bookcase Dresser"
"Macaw's Furniture","mcwfurnitures:oak_dresser_12",5124,"Oak Complex Shelving unit"
"Macaw's Furniture","mcwfurnitures:oak_dresser_13",5125,"Oak Drawer Shelving unit"
"Macaw's Furniture","mcwfurnitures:oak_dresser_14",5126,"Oak Empty Shelving unit"
"Macaw's Furniture","mcwfurnitures:oak_dresser_3",5117,"Oak Double Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:oak_dresser_4",5118,"Oak Triple Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:oak_dresser_5",5119,"Oak Triple Drawer Dresser"
"Macaw's Furniture","mcwfurnitures:oak_dresser_6",5120,"Oak Bookcase Dresser"
"Macaw's Furniture","mcwfurnitures:oak_dresser_7",5121,"Oak Complex Dresser"
"Macaw's Furniture","mcwfurnitures:oak_dresser_9",5122,"Oak Bookshelf Dresser"
"Macaw's Furniture","mcwfurnitures:oak_dresser_box",5116,"Oak Cupboard Dresser"
"Macaw's Furniture","mcwfurnitures:oak_furniture_1",5132,"Oak Wardrobe"
"Macaw's Furniture","mcwfurnitures:oak_furniture_2",5133,"Oak Modern Wardrobe"
"Macaw's Furniture","mcwfurnitures:oak_furniture_3",5134,"Oak Complex Wardrobe"
"Macaw's Furniture","mcwfurnitures:oak_furniture_4",5135,"Oak Display Wardrobe"
"Macaw's Furniture","mcwfurnitures:oak_furniture_6",5136,"Oak Cupboard Wardrobe"
"Macaw's Furniture","mcwfurnitures:oak_furniture_7",5137,"Oak Giant Bookshelf"
"Macaw's Furniture","mcwfurnitures:oak_glass_desk_left",5109,"Oak Glass Desk Left"
"Macaw's Furniture","mcwfurnitures:oak_glass_desk_right",5110,"Oak Glass Desk Right"
"Macaw's Furniture","mcwfurnitures:oak_modern_chair",5100,"Oak Modern Chair"
"Macaw's Furniture","mcwfurnitures:oak_modern_desk_left",5111,"Oak Modern Desk Left"
